,Order ID,Sales,Order Date
7581,CA-2015-109638,51.312,15-12-2015
7582,CA-2016-106341,7.152,20-10-2016
7583,US-2016-139486,55.176,21-05-2016
7584,CA-2017-113558,683.952,21-10-2017
7585,CA-2017-113558,45.696,21-10-2017
7586,US-2015-138303,36.336,2015-3-9 0:00
7587,CA-2017-101945,10.824,24-11-2017
7588,CA-2014-145576,13.128,14-09-2014
7589,CA-2017-137099,374.376,2017-7-12 0:00
7590,CA-2017-156951,451.152,2017-1-10 0:00
7591,CA-2017-145233,470.376,2017-1-12 0:00
7592,CA-2017-145233,31.152,2017-1-12 0:00
7593,CA-2014-135405,31.2,2014-9-1 0:00
7594,CA-2014-131450,1199.976,2014-8-8 0:00
7595,CA-2014-149958,45.696,15-03-2014
7596,CA-2014-149958,131.904,15-03-2014
7597,CA-2016-161816,369.576,28-04-2016
7598,US-2016-135720,243.384,2016-11-12 0:00
7599,CA-2017-144694,17.88,24-09-2017
7600,CA-2017-144694,235.944,24-09-2017
7601,US-2016-123470,122.328,15-08-2016
7602,CA-2016-160745,302.376,2016-11-12 0:00
7603,CA-2017-132682,23.76,2017-8-6 0:00
7604,CA-2017-132682,85.056,2017-8-6 0:00
7605,CA-2017-132682,381.576,2017-8-6 0:00
7606,US-2017-119438,27.816,18-03-2017
7607,CA-2016-164511,14.352,19-11-2016
7608,CA-2017-114552,15.072,2017-2-9 0:00
7609,CA-2015-142027,369.912,2015-9-4 0:00
7610,CA-2017-108910,103.056,24-09-2017
7611,CA-2014-104472,59.808,2014-2-6 0:00
7612,CA-2014-112326,11.784,2014-4-1 0:00
7613,CA-2014-112326,272.736,2014-4-1 0:00
7614,CA-2016-110499,1199.976,2016-7-4 0:00
7615,CA-2017-117240,13.128,23-07-2017
7616,CA-2015-144267,544.008,21-08-2015
7617,CA-2014-134313,43.176,2014-1-11 0:00
7618,US-2016-137547,21.072,2016-7-3 0:00
7619,CA-2017-111689,68.472,30-11-2017
7620,CA-2015-143602,13.944,25-04-2015
7621,CA-2017-132934,51.312,20-06-2017
7622,CA-2016-105494,70.008,2016-10-11 0:00
7623,CA-2017-132353,323.976,15-09-2017
7624,CA-2017-143259,52.776,30-12-2017
7625,CA-2016-165218,149.352,2016-5-3 0:00
7626,CA-2014-132962,15.552,13-09-2014
7627,CA-2017-144932,14.592,14-04-2017
7628,CA-2017-144932,89.856,14-04-2017
7629,CA-2017-144932,13.872,14-04-2017
7630,CA-2017-114216,12.192,2017-2-9 0:00
7631,CA-2016-140081,15.552,20-06-2016
7632,US-2017-110576,15.552,28-11-2017
7633,CA-2017-102414,15.552,15-05-2017
7634,CA-2014-115791,30.072,16-01-2014
7635,US-2017-103247,75.792,2017-5-10 0:00
7636,CA-2015-111199,115.296,13-11-2015
7637,CA-2015-105312,7.08,2015-6-11 0:00
7638,CA-2016-126529,15.552,2016-11-1 0:00
7639,CA-2016-126529,63.312,2016-11-1 0:00
7640,CA-2016-109820,15.696,20-11-2016
7641,CA-2015-127418,36.624,13-06-2015
7642,CA-2017-121818,28.728,20-11-2017
7643,CA-2016-102981,722.352,2016-6-9 0:00
7644,CA-2016-169103,102.36,2016-8-3 0:00
7645,CA-2015-110667,82.344,2015-4-4 0:00
7646,CA-2016-105284,4.416,24-11-2016
7647,CA-2015-161263,45.216,16-04-2015
7648,CA-2015-161263,7.872,16-04-2015
7649,CA-2016-152814,29.472,28-04-2016
7650,CA-2016-166163,71.976,15-08-2016
7651,US-2016-110156,40.968,19-11-2016
7652,US-2016-134908,7.56,2016-5-6 0:00
7653,US-2016-148803,85.224,2016-11-12 0:00
7654,CA-2014-127964,125.76,2014-3-3 0:00
7655,CA-2016-168081,258.696,24-04-2016
7656,CA-2017-117212,892.224,26-02-2017
7657,US-2015-130519,15.552,15-09-2015
7658,CA-2016-114727,544.008,18-07-2016
7659,CA-2016-114727,854.352,18-07-2016
7660,CA-2016-114727,338.04,18-07-2016
7661,CA-2016-137050,9.144,14-07-2016
7662,US-2017-118087,95.88,2017-9-9 0:00
7663,US-2017-118087,258.696,2017-9-9 0:00
7664,CA-2016-144344,47.952,28-10-2016
7665,CA-2016-144344,165.048,28-10-2016
7666,US-2016-162859,398.352,15-02-2016
7667,US-2016-168620,540.048,24-12-2016
7668,CA-2017-117079,863.88,23-10-2017
7669,CA-2017-105053,17.472,2017-7-7 0:00
7670,CA-2017-121412,29.328,23-09-2017
7671,CA-2016-119186,14.352,26-05-2016
7672,CA-2016-148698,86.352,2016-2-5 0:00
7673,CA-2017-122154,15.12,2017-9-4 0:00
7674,CA-2017-122154,251.64,2017-9-4 0:00
7675,CA-2016-141397,17.712,20-06-2016
7676,US-2014-160444,220.776,2014-5-7 0:00
7677,US-2015-103471,14.04,24-12-2015
7678,CA-2017-124828,9.552,2017-3-7 0:00
7679,CA-2015-126697,151.2,21-09-2015
7680,CA-2015-139731,263.88,15-10-2015
7681,CA-2015-145821,88.752,2015-1-5 0:00
7682,CA-2014-151708,95.976,2014-8-8 0:00
7683,CA-2016-113138,17.712,19-11-2016
7684,CA-2017-130386,16.056,2017-12-11 0:00
7685,CA-2017-130386,540.048,2017-12-11 0:00
7686,CA-2017-154935,17.88,24-12-2017
7687,CA-2017-112809,200.064,18-08-2017
7688,CA-2014-111059,13.272,2014-3-2 0:00
7689,CA-2015-103793,74.352,26-03-2015
7690,CA-2017-159884,8.376,31-08-2017
7691,CA-2014-107181,82.896,2014-4-2 0:00
7692,CA-2015-158554,11.352,2015-9-11 0:00
7693,CA-2015-132101,453.576,19-03-2015
7694,CA-2015-129112,21.48,29-11-2015
7695,CA-2014-101602,40.68,15-12-2014
7696,US-2016-132857,6.672,2016-11-12 0:00
7697,US-2016-115819,9.336,19-04-2016
7698,US-2016-113509,83.976,15-03-2016
7699,CA-2016-106530,1006.056,2016-8-5 0:00
7700,CA-2014-168984,15.552,26-11-2014
7701,CA-2017-161809,160.776,20-01-2017
7702,CA-2017-127285,88.752,30-10-2017
7703,CA-2016-128531,297.576,24-11-2016
7704,CA-2016-128531,4.344,24-11-2016
7705,CA-2016-128531,74.352,24-11-2016
7706,CA-2016-128531,14.04,24-11-2016
7707,CA-2017-159457,16.68,19-10-2017
7708,CA-2015-127453,434.352,19-12-2015
7709,US-2016-131149,338.04,2016-10-7 0:00
7710,CA-2017-101483,4.368,29-07-2017
7711,CA-2016-155670,10.272,13-08-2016
7712,US-2014-157406,6.24,25-04-2014
7713,CA-2014-141817,19.536,2014-5-1 0:00
7714,CA-2016-121034,53.952,2016-8-8 0:00
7715,CA-2016-165484,54.816,23-10-2016
7716,CA-2015-131597,170.136,14-09-2015
7717,CA-2016-109344,1127.976,2016-8-2 0:00
7718,CA-2015-131422,207,2015-5-11 0:00
7719,CA-2014-117345,17.544,2014-1-8 0:00
7720,CA-2017-128370,362.352,2017-10-9 0:00
7721,US-2016-100839,24.96,13-10-2016
7722,CA-2017-112039,470.376,25-03-2017
7723,CA-2017-118885,302.376,29-12-2017
7724,CA-2017-124597,15.528,30-04-2017
7725,CA-2017-124597,11.952,30-04-2017
7726,CA-2016-156685,47.616,2016-8-7 0:00
7727,US-2016-139710,177.48,2016-9-6 0:00
7728,US-2017-101539,659.976,16-03-2017
7729,CA-2016-112109,662.88,2016-8-7 0:00
7730,CA-2017-140242,6.408,2017-6-5 0:00
7731,CA-2014-148950,35.016,14-12-2014
7732,CA-2017-133648,11.304,25-06-2017
7733,CA-2014-116407,4.224,15-11-2014
7734,CA-2015-155761,46.344,2015-11-12 0:00
7735,CA-2015-122287,11.952,18-06-2015
7736,CA-2014-129168,15.552,17-08-2014
7737,CA-2014-106439,19.296,31-10-2014
7738,CA-2014-106439,146.352,31-10-2014
7739,CA-2015-133452,710.832,13-04-2015
7740,CA-2017-124401,37.68,2017-7-9 0:00
7741,US-2014-140116,636.408,2014-10-3 0:00
7742,US-2014-167633,15.552,30-09-2014
7743,CA-2015-164882,398.352,31-10-2015
7744,CA-2017-158246,215.976,2017-9-11 0:00
7745,CA-2014-126032,86.376,23-06-2014
7746,CA-2015-134859,64.944,2015-4-10 0:00
7747,CA-2016-154018,191.976,13-10-2016
7748,CA-2017-117870,14.016,27-01-2017
7749,CA-2017-117870,71.976,27-01-2017
7750,CA-2014-152296,19.752,2014-1-8 0:00
7751,CA-2016-128412,153.552,2016-10-12 0:00
7752,CA-2015-135363,15.552,28-03-2015
7753,CA-2016-164350,67.56,2016-10-9 0:00
7754,CA-2017-121909,54.816,31-07-2017
7755,CA-2017-103380,659.976,21-11-2017
7756,CA-2014-157882,122.352,2014-3-10 0:00
7757,CA-2016-112676,14.352,2016-5-5 0:00
7758,CA-2015-160794,27.216,2015-6-8 0:00
7759,US-2017-120418,215.592,2017-11-6 0:00
7760,CA-2015-105102,79.872,15-09-2015
7761,CA-2017-138422,14.352,23-09-2017
7762,US-2014-155894,123.552,26-07-2014
7763,CA-2015-111514,239.976,31-08-2015
7764,CA-2017-144589,359.976,20-01-2017
7765,CA-2014-151295,629.064,2014-12-11 0:00
7766,CA-2017-168655,79.872,2017-12-10 0:00
7767,CA-2016-155551,230.376,18-04-2016
7768,CA-2017-140949,9.144,17-03-2017
7769,CA-2015-142419,98.352,2015-11-7 0:00
7770,CA-2017-102750,1322.352,2017-4-9 0:00
7771,US-2017-133781,37.608,22-06-2017
7772,CA-2017-163902,196.776,2017-2-3 0:00
7773,CA-2015-113404,700.152,16-07-2015
7774,CA-2014-164385,143.952,26-09-2014
7775,CA-2016-137729,246.168,2016-5-5 0:00
7776,CA-2014-127446,24.672,25-11-2014
7777,CA-2014-127446,15.696,25-11-2014
7778,CA-2014-147298,230.28,26-04-2014
7779,CA-2017-108441,13.128,2017-12-6 0:00
7780,CA-2017-112515,10.776,17-09-2017
7781,CA-2017-112515,11.784,17-09-2017
7782,CA-2016-111794,79.512,2016-1-10 0:00
7783,CA-2016-133123,95.952,2016-6-9 0:00
7784,US-2016-144211,15.48,28-08-2016
7785,US-2016-144211,108.576,28-08-2016
7786,CA-2014-145317,8.016,18-03-2014
7787,CA-2014-145317,18.936,18-03-2014
7788,CA-2014-145317,122.352,18-03-2014
7789,CA-2015-121797,1919.976,30-01-2015
7790,CA-2014-110100,302.376,25-04-2014
7791,CA-2014-121286,8.376,2014-4-11 0:00
7792,CA-2015-140144,125.976,20-06-2015
7793,US-2014-141257,585.552,2014-8-6 0:00
7794,US-2015-122140,47.976,2015-2-4 0:00
7795,CA-2017-158967,19.104,2017-10-12 0:00
7796,CA-2017-108322,2.376,30-04-2017
7797,CA-2016-160500,298.776,2016-5-5 0:00
7798,CA-2017-100202,302.376,31-12-2016
7799,CA-2014-148915,155.976,2014-1-11 0:00
7800,CA-2017-112865,36.048,18-05-2017
7801,CA-2016-115588,38.976,2016-10-11 0:00
7802,CA-2014-148040,74.352,22-03-2014
7803,CA-2014-148040,314.352,22-03-2014
7804,CA-2014-113929,39.552,16-06-2014
7805,US-2016-169040,431.976,2016-6-12 0:00
7806,US-2016-169040,59.808,2016-6-12 0:00
7807,CA-2017-167941,499.584,2017-6-11 0:00
7808,US-2014-112872,53.424,2014-6-12 0:00
7809,CA-2014-130729,34.272,24-10-2014
7810,CA-2017-169054,254.352,22-04-2017
7811,CA-2017-101749,171.288,2017-3-10 0:00
7812,CA-2016-144554,119.976,2016-7-11 0:00
7813,CA-2014-143903,342.864,20-07-2014
7814,CA-2017-101182,43.176,2017-4-9 0:00
7815,CA-2017-131233,10.776,14-04-2017
7816,CA-2017-131233,242.352,14-04-2017
7817,CA-2016-150350,837.6,23-08-2016
7818,CA-2015-121720,48.672,2015-11-6 0:00
7819,CA-2014-107916,12.672,24-08-2014
7820,CA-2017-164168,77.952,2017-12-11 0:00
7821,CA-2017-131828,88.776,2017-11-2 0:00
7822,CA-2014-128986,93.024,2014-3-8 0:00
7823,US-2016-162677,119.976,26-03-2016
7824,US-2016-133879,13.392,21-03-2016
7825,CA-2014-123498,74.352,2014-7-11 0:00
7826,US-2015-163783,12.672,27-12-2015
7827,CA-2014-164224,149.232,18-05-2014
7828,US-2017-108245,13.392,22-09-2017
7829,CA-2017-104640,931.176,2017-10-11 0:00
7830,CA-2014-108189,230.376,2014-2-10 0:00
7831,CA-2016-146836,45.576,2016-2-5 0:00
7832,CA-2017-119389,60.312,17-04-2017
7833,CA-2017-110373,7.056,27-10-2017
7834,CA-2016-155474,19.296,2016-8-7 0:00
7835,US-2014-126571,201.432,2014-11-10 0:00
7836,CA-2015-157770,494.376,13-12-2015
7837,CA-2017-136308,1919.976,16-11-2017
7838,US-2014-159926,60.312,18-11-2014
7839,CA-2014-104738,12.984,30-12-2014
7840,CA-2014-104738,328.776,30-12-2014
7841,CA-2017-169978,14.376,24-12-2017
7842,CA-2014-134551,662.88,20-12-2014
7843,CA-2014-165309,67.56,2014-11-11 0:00
7844,CA-2014-165309,241.176,2014-11-11 0:00
7845,CA-2017-122595,227.976,14-12-2017
7846,CA-2017-122595,52.68,14-12-2017
7847,US-2017-109253,568.728,21-08-2017
7848,CA-2014-165379,14.352,2014-9-7 0:00
7849,CA-2017-142867,10.272,17-03-2017
7850,CA-2017-148404,18.936,2017-7-10 0:00
7851,CA-2017-131212,24.816,2017-5-12 0:00
7852,CA-2015-153626,5.16,2015-9-7 0:00
7853,CA-2017-136448,71.976,16-09-2017
7854,CA-2017-136448,22.512,16-09-2017
7855,CA-2015-100888,47.952,2015-6-4 0:00
7856,CA-2015-157322,435.504,2015-2-7 0:00
7857,CA-2017-125115,95.736,2017-10-4 0:00
7858,CA-2014-166863,15.552,20-06-2014
7859,CA-2017-140326,17.76,2017-4-9 0:00
7860,CA-2017-140326,6.912,2017-4-9 0:00
7861,CA-2015-141145,87.168,17-09-2015
7862,CA-2016-157511,5.352,18-09-2016
7863,CA-2016-152555,45.528,29-03-2016
7864,CA-2015-143532,14.496,19-03-2015
7865,CA-2014-102869,15.552,2014-9-9 0:00
7866,CA-2014-102869,17.472,2014-9-9 0:00
7867,CA-2014-163559,139.44,23-09-2014
7868,CA-2014-140228,6.912,28-04-2014
7869,CA-2014-140228,27.096,28-04-2014
7870,CA-2016-109743,40.776,22-09-2016
7871,CA-2017-155957,52.272,26-11-2017
7872,CA-2016-145177,22.248,2016-10-11 0:00
7873,CA-2015-128083,8.688,2015-12-3 0:00
7874,CA-2015-128083,6.408,2015-12-3 0:00
7875,CA-2014-129364,52.68,2014-8-12 0:00
7876,CA-2014-129364,39.072,2014-8-12 0:00
7877,CA-2017-154109,47.952,2017-6-11 0:00
7878,CA-2017-160087,23.832,18-03-2017
7879,CA-2017-113670,510.24,15-10-2017
7880,CA-2017-127264,7.056,2017-3-4 0:00
7881,CA-2016-137848,49.536,15-01-2016
7882,CA-2017-161956,230.28,27-08-2017
7883,US-2014-102715,6.912,2014-11-4 0:00
7884,US-2014-102715,383.976,2014-11-4 0:00
7885,US-2017-148768,71.976,30-11-2017
7886,CA-2017-165204,8.904,13-11-2017
7887,CA-2016-169971,62.376,2016-4-9 0:00
7888,US-2014-117163,333,27-01-2014
7889,CA-2017-121314,251.64,23-09-2017
7890,CA-2016-156503,93.024,14-10-2016
7891,CA-2015-113628,146.136,2015-12-11 0:00
7892,CA-2017-141873,12.816,2017-9-10 0:00
7893,CA-2017-141873,314.352,2017-9-10 0:00
7894,CA-2014-100363,19.008,2014-8-4 0:00
7895,CA-2014-126760,674.352,26-07-2014
7896,US-2014-109162,170.352,2014-8-6 0:00
7897,US-2017-105389,10.272,23-10-2017
7898,CA-2014-135755,40.176,2014-3-5 0:00
7899,CA-2014-135755,10.896,2014-3-5 0:00
7900,CA-2015-132486,842.352,23-10-2015
7901,CA-2016-136231,23.472,2016-5-9 0:00
7902,CA-2016-136231,10.272,2016-5-9 0:00
7903,CA-2014-152849,4.368,2014-5-7 0:00
7904,CA-2017-134285,3.552,2017-7-12 0:00
7905,CA-2017-134285,15.552,2017-7-12 0:00
7906,CA-2017-126788,470.376,2017-5-6 0:00
7907,US-2017-142573,311.976,18-07-2017
7908,CA-2016-110044,359.976,28-06-2016
7909,CA-2016-132094,5.472,26-08-2016
7910,CA-2015-118955,28.752,16-06-2015
7911,CA-2015-118955,27.216,16-06-2015
7912,CA-2016-156573,44.76,29-05-2016
7913,CA-2016-120257,7.872,22-09-2016
7914,CA-2014-164910,7.872,2014-12-11 0:00
7915,CA-2014-137589,286.344,2014-3-11 0:00
7916,CA-2015-161998,63.552,2015-1-5 0:00
7917,CA-2015-161998,41.376,2015-1-5 0:00
7918,CA-2016-145730,36.6,2016-3-3 0:00
7919,CA-2014-110786,14.352,29-12-2014
7920,CA-2014-110786,191.976,29-12-2014
7921,CA-2014-122931,4.224,29-09-2014
7922,CA-2015-124058,572.16,20-11-2015
7923,CA-2016-129196,68.112,2016-1-11 0:00
7924,US-2015-138716,25.032,17-09-2015
7925,CA-2014-102673,10.272,2014-1-11 0:00
7926,CA-2015-165414,47.976,21-12-2015
7927,US-2017-151316,10.272,24-06-2017
7928,CA-2016-111913,20.952,2016-4-8 0:00
7929,CA-2016-111913,11.784,2016-4-8 0:00
7930,CA-2016-161473,14.352,2016-1-4 0:00
7931,CA-2015-116687,8.856,2015-2-5 0:00
7932,CA-2015-116687,158.376,2015-2-5 0:00
7933,CA-2017-123239,91.032,27-07-2017
7934,CA-2015-111703,11.952,2015-2-7 0:00
7935,CA-2015-111703,15.552,2015-2-7 0:00
7936,CA-2017-127313,37.392,2017-1-12 0:00
7937,CA-2017-100160,15.552,2017-7-9 0:00
7938,CA-2017-100160,4.896,2017-7-9 0:00
7939,CA-2014-126907,15.696,2014-1-11 0:00
7940,CA-2015-100216,54.816,13-04-2015
7941,CA-2015-150875,304.776,16-11-2015
7942,CA-2017-100223,15.552,2017-5-7 0:00
7943,CA-2014-168823,11.352,21-09-2014
7944,CA-2014-133704,20.232,20-09-2014
7945,CA-2017-163160,63.312,13-10-2017
7946,US-2015-117184,14.088,17-05-2015
7947,CA-2016-161095,7.752,28-06-2016
7948,CA-2014-125829,21.936,2014-4-11 0:00
7949,CA-2015-115945,88.752,25-06-2015
7950,CA-2014-152345,23.976,29-12-2014
7951,US-2015-147662,14.352,14-02-2015
7952,US-2015-147662,71.976,14-02-2015
7953,CA-2017-149853,15.552,2017-3-10 0:00
7954,CA-2015-152891,253.176,25-10-2015
7955,CA-2016-156811,25.032,27-10-2016
7956,CA-2015-164336,34.8,2015-5-7 0:00
7957,CA-2015-164336,38.976,2015-5-7 0:00
7958,CA-2014-160157,190.848,20-12-2014
7959,CA-2014-117016,15.552,2014-4-3 0:00
7960,US-2017-125717,14.352,28-09-2017
7961,CA-2017-121300,239.976,29-09-2017
7962,CA-2017-121300,15.552,29-09-2017
7963,CA-2017-105921,418.296,14-08-2017
7964,US-2014-138247,818.376,24-12-2014
7965,CA-2017-167003,171.288,23-05-2017
7966,CA-2017-105445,9.432,20-02-2017
7967,CA-2014-140403,122.352,2014-10-10 0:00
7968,CA-2017-138464,86.376,2017-8-7 0:00
7969,CA-2015-126557,6.912,2015-12-7 0:00
7970,US-2014-165862,351.216,13-07-2014
7971,US-2014-106334,230.28,27-12-2014
7972,CA-2015-118871,110.352,2015-4-12 0:00
7973,US-2017-149510,45.216,2017-3-12 0:00
7974,CA-2016-120250,25.632,19-09-2016
7975,CA-2016-129868,146.352,26-12-2016
7976,CA-2016-129868,902.712,26-12-2016
7977,US-2017-165953,47.616,31-12-2016
7978,CA-2015-159863,134.376,2015-4-9 0:00
7979,CA-2017-145219,90.48,24-12-2017
7980,CA-2017-147228,8.832,2017-9-9 0:00
7981,CA-2017-147228,14.136,2017-9-9 0:00
7982,CA-2015-112130,27.552,2015-3-5 0:00
7983,CA-2015-112130,76.752,2015-3-5 0:00
7984,CA-2014-138681,71.976,20-12-2014
7985,CA-2014-138681,242.352,20-12-2014
7986,CA-2016-131968,671.544,2016-11-11 0:00
7987,CA-2014-119151,275.952,25-11-2014
7988,CA-2016-124681,15.576,18-07-2016
7989,CA-2016-127649,837.6,2016-7-10 0:00
7990,CA-2016-159989,40.68,2016-9-12 0:00
7991,CA-2017-126354,115.296,2017-3-2 0:00
7992,CA-2015-123155,359.88,2015-9-3 0:00
7993,US-2016-114888,11.952,19-09-2016
7994,CA-2015-104346,4.224,2015-11-12 0:00
7995,CA-2015-104346,85.056,2015-11-12 0:00
7996,CA-2015-104346,27.696,2015-11-12 0:00
7997,US-2016-148901,30.192,14-05-2016
7998,CA-2014-149055,62.808,23-11-2014
7999,CA-2016-121370,48.576,14-11-2016
8000,CA-2014-139598,18.264,26-12-2014
8001,CA-2016-140018,77.952,21-11-2016
8002,CA-2016-152408,13.776,15-05-2016
8003,CA-2015-124044,10.512,23-07-2015
8004,CA-2015-137526,70.008,13-01-2015
8005,CA-2016-125164,49.848,2016-10-11 0:00
8006,CA-2017-164042,48.816,23-05-2017
8007,US-2014-155817,6.192,2014-3-10 0:00
8008,CA-2017-127306,18.336,14-01-2017
8009,CA-2015-161830,14.952,24-09-2015
8010,CA-2015-106978,4.512,28-09-2015
8011,CA-2015-155124,16.776,15-03-2015
8012,US-2016-131114,20.568,2016-9-12 0:00
8013,CA-2016-149279,15.552,24-04-2016
8014,CA-2017-107321,6.672,31-08-2017
8015,CA-2014-151792,239.976,2014-2-9 0:00
8016,CA-2016-158694,5.184,2016-10-11 0:00
8017,CA-2015-141243,7.056,2015-3-1 0:00
8018,CA-2017-142090,383.976,30-11-2017
8019,CA-2016-155138,64.704,2016-8-9 0:00
8020,CA-2017-156720,3.024,30-12-2017
8021,CA-2015-141936,19.152,2015-7-8 0:00
8022,CA-2014-158442,15.552,17-03-2014
8023,CA-2015-167374,16.776,26-03-2015
8024,CA-2016-147970,15.552,31-01-2016
8025,CA-2016-150658,10.776,17-11-2016
8026,CA-2015-123330,107.976,21-06-2015
8027,CA-2017-128734,842.376,24-12-2017
8028,CA-2015-161627,170.352,2015-6-7 0:00
8029,CA-2016-123015,4.992,26-12-2016
8030,CA-2016-103982,3930.072,2016-3-3 0:00
8031,CA-2016-103982,431.976,2016-3-3 0:00
8032,CA-2016-156265,333.576,2016-2-8 0:00
8033,CA-2017-158722,45.528,20-10-2017
8034,CA-2014-105165,196.776,2014-7-9 0:00
8035,CA-2014-105165,21.864,2014-7-9 0:00
8036,CA-2017-108539,10.896,21-03-2017
8037,CA-2017-158071,88.776,2017-10-6 0:00
8038,CA-2017-147403,85.056,2017-10-9 0:00
8039,CA-2015-118738,15.552,24-10-2015
8040,CA-2017-164707,167.976,18-02-2017
8041,CA-2017-163874,26.352,2017-10-11 0:00
8042,CA-2017-108854,90.48,2017-8-12 0:00
8043,US-2016-163258,11.232,29-12-2016
8044,CA-2014-103317,213.216,2014-5-7 0:00
8045,CA-2014-107706,16.176,14-02-2014
8046,CA-2016-122448,122.352,2016-9-6 0:00
8047,CA-2014-132451,585.552,26-09-2014
8048,CA-2014-107573,23.472,2014-12-12 0:00
8049,CA-2017-134495,23.976,2017-1-4 0:00
8050,CA-2017-134495,6.264,2017-1-4 0:00
8051,CA-2017-134495,20.808,2017-1-4 0:00
8052,CA-2017-134495,218.352,2017-1-4 0:00
8053,CA-2017-127782,20.136,2017-2-11 0:00
8054,CA-2017-127782,8.856,2017-2-11 0:00
8055,US-2014-137680,22.776,24-02-2014
8056,CA-2017-117667,13.392,2017-4-12 0:00
8057,CA-2017-136609,115.296,2017-6-8 0:00
8058,US-2017-150595,22.344,22-05-2017
8059,US-2014-159618,79.512,2014-12-11 0:00
8060,CA-2017-157966,15.552,13-03-2017
8061,CA-2014-151162,98.376,2014-5-12 0:00
8062,CA-2014-151162,17.472,2014-5-12 0:00
8063,CA-2014-108903,142.488,2014-3-10 0:00
8064,CA-2015-145828,53.04,2015-5-10 0:00
8065,CA-2017-148810,273.552,26-06-2017
8066,CA-2014-154893,572.16,21-12-2014
8067,CA-2016-145261,112.776,18-12-2016
8068,CA-2016-145261,28.68,18-12-2016
8069,CA-2015-141012,140.376,2015-9-6 0:00
8070,CA-2015-131072,98.352,2015-5-11 0:00
8071,CA-2016-125661,40.752,24-11-2016
8072,CA-2017-136000,40.176,22-09-2017
8073,CA-2015-138674,91.176,14-11-2015
8074,CA-2014-103191,331.536,22-09-2014
8075,CA-2014-111773,13.92,29-06-2014
8076,CA-2017-156139,38.376,31-12-2016
8077,CA-2016-113733,68.112,2016-8-12 0:00
8078,CA-2016-113733,16.56,2016-8-12 0:00
8079,CA-2015-119634,46.152,2015-11-8 0:00
8080,US-2014-126340,333.576,2014-8-11 0:00
8081,CA-2016-105277,15.528,2016-4-12 0:00
8082,US-2015-159513,71.976,2015-2-4 0:00
8083,US-2017-106796,10.272,2017-12-5 0:00
8084,CA-2016-149783,12.192,2016-4-9 0:00
8085,US-2015-163279,1487.976,22-03-2015
8086,CA-2014-124730,12.912,26-11-2014
8087,CA-2014-115056,26.136,2014-2-5 0:00
8088,CA-2016-142895,6.264,21-07-2016
8089,CA-2015-112214,23.04,2015-5-8 0:00
8090,CA-2015-130554,11.736,2015-7-4 0:00
8091,US-2014-109456,14.352,16-10-2014
8092,CA-2016-146157,81.576,21-11-2016
8093,US-2016-113985,104.184,2016-2-12 0:00
8094,US-2017-169551,15.552,2017-7-7 0:00
8095,US-2017-169551,13.392,2017-7-7 0:00
8096,US-2017-169551,16.776,2017-7-7 0:00
8097,CA-2016-103107,177.48,2016-4-7 0:00
8098,CA-2016-103107,71.976,2016-4-7 0:00
8099,CA-2016-127138,770.352,2016-12-3 0:00
8100,CA-2017-119011,107.88,20-08-2017
8101,US-2017-163300,184.752,15-09-2017
8102,US-2014-112991,338.352,2014-10-12 0:00
8103,CA-2014-124079,87.96,13-12-2014
8104,CA-2015-135580,287.88,30-12-2015
8105,CA-2014-130869,7.08,17-11-2014
8106,CA-2017-122364,859.2,24-09-2017
8107,CA-2017-122364,506.28,24-09-2017
8108,CA-2017-145702,314.352,19-05-2017
8109,CA-2015-113215,238.152,2015-3-9 0:00
8110,CA-2016-124016,11.952,23-09-2016
8111,CA-2017-167542,17.544,13-08-2017
8112,CA-2017-121398,153.552,25-12-2017
8113,CA-2017-100111,11.784,20-09-2017
8114,CA-2017-143378,191.976,19-09-2017
8115,CA-2017-143378,23.832,19-09-2017
8116,CA-2015-105613,27.696,18-10-2015
8117,CA-2017-151484,51.336,20-04-2017
8118,CA-2017-151484,42.408,20-04-2017
8119,CA-2014-103989,323.976,19-03-2014
8120,CA-2014-103989,26.16,19-03-2014
8121,CA-2014-103989,4.992,19-03-2014
8122,CA-2014-103989,20.016,19-03-2014
8123,CA-2015-142433,117.456,20-04-2015
8124,CA-2016-141523,34.248,19-12-2016
8125,CA-2017-113453,71.376,21-10-2017
8126,CA-2015-146675,43.56,16-04-2015
8127,CA-2017-140627,218.352,23-12-2017
8128,CA-2014-148782,88.776,2014-2-11 0:00
8129,CA-2016-148208,55.176,22-01-2016
8130,CA-2016-144400,57.576,23-02-2016
8131,CA-2015-162607,14.592,2015-12-5 0:00
8132,US-2016-139087,12.816,17-07-2016
8133,CA-2015-116484,141.552,20-11-2015
8134,CA-2016-121020,239.976,24-10-2016
8135,CA-2014-100090,502.488,2014-8-7 0:00
8136,CA-2015-151253,88.776,22-04-2015
8137,CA-2014-169852,36.36,21-10-2014
8138,CA-2017-162712,74.352,18-06-2017
8139,CA-2016-163328,47.952,2016-4-11 0:00
8140,CA-2016-163328,650.352,2016-4-11 0:00
8141,CA-2014-123316,7.752,13-10-2014
8142,CA-2015-156328,177.48,30-11-2015
8143,CA-2017-161774,47.952,14-05-2017
8144,CA-2014-165764,410.352,2014-3-11 0:00
8145,US-2017-116897,302.376,27-05-2017
8146,US-2015-110261,158.376,19-12-2015
8147,CA-2016-113292,871.8,18-03-2016
8148,CA-2017-140872,15.552,2017-3-6 0:00
